snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
1.5,2.23053078405,127.8,0.00436252319834,0.242998187949,76.3419499089,74.5396730271,78.2790474593,3.73937443213,300.164266635,756.099546613,3.60148643989,49,49,0.000331055605784,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.29336263712,131.4,0.00436221541244,0.254119080524,75.7418494863,72.2406546281,77.3216100047,5.08095537654,287.208397857,756.099546613,3.27335962413,47,47,0.000330595998093,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.35619449019,135,0.00436150726037,0.251358459106,75.8905244753,71.9353673948,77.3171460802,5.38177868541,250.438256028,756.099546613,3.42169335269,47,47,0.000315417535603,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.41902634326,138.6,0.00436182639769,0.254371748329,75.7282516608,72.6780467572,77.1878621132,4.50981535597,286.73789169,756.099546613,3.25656288026,47,47,0.000330949667841,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.48185819634,142.2,0.00436191908373,0.243494489002,76.3151024831,74.4250565165,78.1174211481,3.69236463162,299.378253111,756.099546613,3.56403628174,49,49,0.000330949667841,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.54469004941,145.8,0.00436380749216,0.247569287683,76.0949085433,74.5851599532,77.7705207269,3.18536077375,305.072912435,756.099546613,3.48519336995,48,48,0.000330579001456,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.60752190248,149.4,0.00436582428919,0.252422631794,75.833189701,73.5001391064,77.4557067476,3.95556764125,301.99520894,756.099546613,3.24222837219,49,49,0.000330350128934,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.67035375555,153,0.00436762982519,0.248945589015,76.0206301994,74.3834112163,77.6955932497,3.31218203341,295.635157775,756.099546613,3.33320520206,49,49,0.000330350128934,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.73318560862,156.6,0.00436994680333,0.239952088395,76.5068623722,74.6535198935,78.2946707038,3.64115081031,304.58806173,756.099546613,3.74865934151,50,50,0.000330350128934,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.79601746169,160.2,0.00437343141781,0.240805254826,76.4606497897,74.7758929904,78.7201775453,3.94428455495,328.907747065,756.099546613,3.66921746268,49,49,0.000327374786139,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.85884931477,163.8,0.00437647178894,0.228456941384,77.1312325364,74.7004047598,79.1449361073,4.4445313475,355.061793671,756.099546613,3.90252056377,48,48,0.000329711474478,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.92168116784,167.4,0.00438378456488,0.236796014602,76.6779692988,73.6918319355,79.6214042113,5.92957227578,371.164991569,756.099546613,3.82295633408,50,50,0.00032986421138,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,2.98451302091,171,0.00439395311209,0.213663944024,77.9393080541,73.8479655536,83.9043058624,10.0563403089,435.268525526,756.099546613,5.73256620376,53,53,0.000326729612425,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,3.04734487398,174.6,0.00440188146085,0.193136163224,79.0687049632,74.1878511597,85.6449051934,11.4570540338,400.313381542,756.099546613,6.4709306098,57,57,0.000326758949086,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,3.11017672705,178.2,0.00441265870603,0.234898388758,76.7809661401,73.897294793,79.9901152525,6.09282045945,288.439960304,756.099546613,4.66090447318,60,50,0.00030363467522,high,high,local_quadratic,0,0,0,0,0,1,1
