snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
0,-1.2252211349,-70.2,0.00415104883976,0.0729943745256,85.8251347149,84.024300783,88.6011897562,4.57688897326,343.09650019,1021.57511176,5.55169059027,76,70,0.000321423634887,high,high,local_quadratic,0,0,0,0,0,1,1
0,-1.16238928183,-66.6,0.00415043705401,-0.0179918268946,91.030744537,87.2177180946,94.9365763303,7.71885823571,365.790216582,1021.57511176,7.97815213943,75,70,0.000323443906382,high,high,local_quadratic,0,0,0,0,0,1,1
0,-1.09955742876,-63,0.00414963897984,-0.0906590793258,95.180221394,91.1602439165,99.3714057947,8.21116187818,356.816253733,1021.57511176,7.83974527057,79,75,0.000323443906382,high,high,local_quadratic,0,0,0,0,0,1,1
0,-1.03672557568,-59.4,0.00414965061326,-0.0358003406217,92.0503327758,87.8955586978,97.0763577953,9.18079909753,364.747607153,1021.57511176,4.55303093777,77,77,0.000321164028719,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.973893722613,-55.8,0.00414996090881,-0.00255776381702,90.1465487521,87.356776424,92.8026232037,5.4458467797,351.995274296,1021.57511176,5.56553134347,73,73,0.000304662622511,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.911061869541,-52.2,0.00414977966563,0.00182369674125,89.8955099895,86.1946076045,93.3357203966,7.14111279209,386.495673491,1021.57511176,6.0362690764,73,72,0.000324063934386,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.848230016469,-48.6,0.00415051829431,0.108306252544,83.8186034548,81.3744024936,86.6879598212,5.31355732761,364.738019127,1021.57511176,2.91734580297,66,65,0.000329981558025,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.785398163397,-45,0.00415193808317,0.239181121799,76.5486379141,73.3619979172,78.4519753231,5.08997740595,360.248837676,1021.57511176,2.42238650479,59,58,0.000329981558025,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.722566310326,-41.4,0.00414917680742,0.0503079855473,87.1199927785,81.2087457713,92.4812291527,11.2724833814,357.335495423,1021.57511176,0.737698067066,67,66,0.000329976435751,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.659734457254,-37.8,0.00414881970725,-0.0927530776694,95.2991980254,90.0127291357,100.881083801,10.8683546654,374.917365244,1021.57511176,0.788773956621,67,65,0.000324038323015,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.596902604182,-34.2,0.00414974072038,-0.0144960628252,90.8305050497,87.7876964747,93.9244284188,6.13673194406,339.479377331,1021.57511176,7.13378034508,68,65,0.000304640037939,high,high,local_quadratic,0,0,0,0,0,1,1
0,-0.53407075111,-30.6,0.00414930304815,-0.059904240435,93.4281633932,89.8512289857,96.4835676316,6.63233864594,354.095803594,1021.57511176,2.6006232853,77,74,0.000321167288348,high,high,local_quadratic,0,0,0,0,0,1,1
